Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.8	1110	222	888	160.5	784.5	950	932.0	812.0	988.8	531.6	347.5	849.1	198180.5	148700.7	239005.3	496.4	371.8	597.8	21015.7	45213.8	30836.6	121867.0	196577.2	163561.0
0.8	1110	222	888	167.0	809.5	1000	966.5	859.0	1001.0	536.6	363.6	777.0	197310.5	158617.3	247846.7	494.2	396.7	620.5	23718.3	45721.0	33018.8	129431.5	200578.7	159724.5
0.8	1110	222	888	170.0	814.5	1050	980.0	859.2	1020.0	503.4	342.9	775.1	195621.9	157678.9	242476.2	489.1	394.2	606.3	22584.7	47615.8	33293.7	128829.5	198431.2	164204.5
0.8	1110	222	888	175.0	825.5	1100	983.5	872.2	1028.0	463.2	325.3	643.4	197119.9	145841.4	246782.4	492.8	364.7	617.0	23100.8	45728.3	33310.0	121201.2	203526.3	156300.2
0.8	1110	222	888	181.0	834.5	1150	1002.0	935.0	1038.0	488.4	325.6	754.5	202026.5	151359.7	252990.6	505.4	378.4	632.9	23519.7	47817.2	34388.8	124430.3	202743.9	164803.7
0.8	1110	222	888	181.0	834.5	1200	1010.5	889.2	1037.8	448.6	320.1	718.9	188449.5	138642.1	231761.2	471.6	346.6	579.4	20960.1	42249.3	31562.3	113840.9	189631.9	154726.2
1.0	1110	0	1110	0.0	936.5	0	936.5	831.0	961.0	4262.7	3904.6	4833.5	630051.7	566544.5	653745.3	1575.7	1417.4	1634.4	0.0	0.0	0.0	566544.5	653745.3	630051.7
1.0	1110	0	1110	0.0	865.5	50	865.5	763.8	902.0	3843.0	3380.6	4354.4	355570.8	312274.5	386923.5	889.0	781.8	968.4	0.0	0.0	0.0	312274.5	386923.5	355570.8
1.0	1110	0	1110	0.0	818.5	100	818.5	710.2	877.8	3003.7	2598.6	3615.1	316644.5	261699.3	361246.6	792.6	655.0	903.1	0.0	0.0	0.0	261699.3	361246.6	316644.5
1.0	1110	0	1110	0.0	807.0	150	807.0	693.2	864.0	2259.9	1906.4	2877.1	276776.3	228765.5	318547.6	692.4	572.1	796.6	0.0	0.0	0.0	228765.5	318547.6	276776.3
1.0	1110	0	1110	0.0	799.0	200	799.0	685.2	857.0	1863.7	1502.9	2336.7	239744.0	196324.2	283911.5	599.4	491.6	710.1	0.0	0.0	0.0	196324.2	283911.5	239744.0
1.0	1110	0	1110	0.0	803.0	250	803.0	699.0	862.0	1533.8	1160.1	1968.8	205401.7	164861.0	248767.8	514.0	412.8	621.9	0.0	0.0	0.0	164861.0	248767.8	205401.7
1.0	1110	0	1110	0.0	815.0	300	815.0	701.2	875.5	1286.8	988.7	1723.8	186019.0	156112.4	240655.6	465.0	390.3	602.5	0.0	0.0	0.0	156112.4	240655.6	186019.0
1.0	1110	0	1110	0.0	853.0	350	853.0	730.2	901.8	1184.2	875.1	1604.1	190612.3	159155.2	234743.1	477.1	398.1	586.9	0.0	0.0	0.0	159155.2	234743.1	190612.3
1.0	1110	0	1110	0.0	876.0	400	876.0	734.5	917.8	1014.3	716.4	1416.7	181577.6	142794.3	218877.3	453.9	357.0	547.2	0.0	0.0	0.0	142794.3	218877.3	181577.6
1.0	1110	0	1110	0.0	895.0	450	895.0	749.8	941.8	883.0	589.3	1205.6	186333.0	151642.8	229723.9	465.8	379.1	574.7	0.0	0.0	0.0	151642.8	229723.9	186333.0
1.0	1110	0	1110	0.0	906.0	500	906.0	783.5	949.8	775.9	497.6	1155.2	182566.2	147342.2	221430.1	456.4	369.0	553.8	0.0	0.0	0.0	147342.2	221430.1	182566.2
1.0	1110	0	1110	0.0	933.0	550	933.0	805.2	968.8	719.0	501.1	1084.0	180058.9	146982.8	216694.6	450.1	367.9	541.7	0.0	0.0	0.0	146982.8	216694.6	180058.9
1.0	1110	0	1110	0.0	937.5	600	937.5	806.2	972.0	600.2	409.2	1016.4	182036.0	148902.4	217330.2	455.1	373.1	543.6	0.0	0.0	0.0	148902.4	217330.2	182036.0
1.0	1110	0	1110	0.0	949.0	650	949.0	815.2	984.8	651.7	366.1	1063.6	182880.2	154871.6	218957.5	457.2	387.8	548.5	0.0	0.0	0.0	154871.6	218957.5	182880.2
1.0	1110	0	1110	0.0	965.0	700	965.0	840.2	994.0	658.8	391.3	1028.7	185147.1	152065.6	227920.8	463.4	380.2	569.8	0.0	0.0	0.0	152065.6	227920.8	185147.1
1.0	1110	0	1110	0.0	984.0	750	984.0	897.5	1004.8	619.4	388.0	943.4	187225.5	154776.3	224633.3	469.6	387.3	562.2	0.0	0.0	0.0	154776.3	224633.3	187225.5
1.0	1110	0	1110	0.0	995.0	800	995.0	914.0	1015.0	596.4	354.2	928.1	190122.4	156490.5	239449.2	475.3	391.2	599.0	0.0	0.0	0.0	156490.5	239449.2	190122.4
1.0	1110	0	1110	0.0	998.0	850	998.0	905.8	1020.0	497.0	340.0	731.2	190448.4	148231.9	228199.2	476.4	370.6	571.5	0.0	0.0	0.0	148231.9	228199.2	190448.4
1.0	1110	0	1110	0.0	1007.5	900	1007.5	946.5	1031.0	525.5	304.4	909.1	188787.2	150981.1	233721.9	472.0	378.3	584.3	0.0	0.0	0.0	150981.1	233721.9	188787.2
1.0	1110	0	1110	0.0	1007.0	950	1007.0	886.2	1032.0	492.1	308.6	820.2	185666.9	149081.2	226702.6	464.2	374.0	566.8	0.0	0.0	0.0	149081.2	226702.6	185666.9
1.0	1110	0	1110	0.0	1024.0	1000	1024.0	917.0	1040.8	448.1	296.0	763.9	177349.7	141257.2	221590.1	443.4	353.1	554.0	0.0	0.0	0.0	141257.2	221590.1	177349.7
1.0	1110	0	1110	0.0	1024.0	1050	1024.0	941.2	1044.8	431.3	279.7	762.0	180867.1	144898.3	216691.8	452.2	362.2	541.7	0.0	0.0	0.0	144898.3	216691.8	180867.1
1.0	1110	0	1110	0.0	1034.5	1100	1034.5	960.2	1053.0	409.1	288.0	756.4	180695.8	148117.8	215156.2	451.7	370.3	537.9	0.0	0.0	0.0	148117.8	215156.2	180695.8
1.0	1110	0	1110	0.0	1042.0	1150	1042.0	1006.5	1065.8	409.2	281.9	666.4	179527.7	146664.4	226806.3	449.5	366.7	567.0	0.0	0.0	0.0	146664.4	226806.3	179527.7
1.0	1110	0	1110	0.0	1045.0	1200	1045.0	1014.0	1063.0	410.4	289.5	632.8	184537.9	148218.6	222085.3	461.3	370.5	555.2	0.0	0.0	0.0	148218.6	222085.3	184537.9
