Frac_B	N	N_a	N_b	Med_KE_A	Med_KE_B	Radius	Med_KE	Q1_KE	Q3_KE	Med_time	Q1_endtime	Q3_endtime	Med_AUDPC	Q1_AUDPC	Q3_AUDPC	Med_AUDPC_SPS	Q1_AUDPC_SPS	Q3_AUDPC_SPS	Q1_AUDPC_A	Q3_AUDPC_A	Med_AUDPC_A	Q1_AUDPC_B	Q3_AUDPC_B	Med_AUDPC_B
0.8	1110	222	888	129.5	731.0	700	832.5	747.2	919.0	428.9	261.0	624.4	120164.2	91967.4	153171.0	300.4	231.0	382.9	13332.1	31640.2	19389.3	73805.1	128130.5	94698.7
0.8	1110	222	888	141.0	747.5	750	882.0	775.2	940.0	404.3	242.4	654.9	126252.9	94470.5	156547.9	315.6	236.3	391.4	13424.8	30664.5	21400.7	75951.2	128419.4	99276.0
0.8	1110	222	888	147.0	769.5	800	906.5	801.8	958.8	392.3	245.1	589.7	124553.1	96159.0	154632.2	311.9	240.6	387.0	13723.2	31319.2	21728.3	76979.3	129214.2	100182.2
0.8	1110	222	888	154.0	791.0	850	929.5	814.0	980.0	374.0	230.1	588.7	123448.0	93827.8	154442.3	309.5	235.7	387.2	13383.3	29998.6	21603.1	75284.5	129297.9	98472.6
0.8	1110	222	888	157.0	790.5	900	932.0	814.8	988.2	331.2	206.2	537.5	121384.8	92742.2	152014.9	303.5	231.9	381.1	14198.2	30600.0	20539.3	72619.5	124382.0	95654.5
0.8	1110	222	888	161.0	808.5	950	955.5	846.2	992.8	389.1	237.5	625.2	121965.0	90986.8	156180.9	305.6	228.3	390.5	15379.5	31125.0	22060.7	74995.2	128394.0	99941.6
0.8	1110	222	888	165.0	819.5	1000	975.0	870.2	1008.5	319.2	208.1	532.6	115526.5	90212.3	156028.5	288.8	225.5	390.1	13965.6	29971.0	20287.8	74450.4	120609.6	95684.7
0.8	1110	222	888	168.5	817.0	1050	968.5	862.5	1015.0	301.3	191.0	510.2	118347.8	90935.3	152031.8	295.9	227.3	380.1	14594.6	29901.3	20311.5	74230.5	122609.0	96112.7
0.8	1110	222	888	170.0	823.5	1100	985.5	869.0	1024.0	303.7	200.8	494.9	117015.8	84500.8	150039.1	292.5	211.3	376.0	13284.0	30939.6	20262.0	67923.3	121543.6	94406.8
0.8	1110	222	888	179.0	833.0	1150	1008.5	895.0	1036.0	278.1	180.7	495.2	119784.5	91370.9	150612.3	300.8	228.4	376.6	14906.4	32033.2	22841.0	70737.4	118312.3	97507.6
0.8	1110	222	888	183.0	839.0	1200	1018.5	926.2	1041.0	278.0	184.4	459.8	118196.5	86070.0	152390.4	296.2	215.2	381.3	15105.9	30620.2	21983.9	67730.2	122747.0	94111.8
1.0	1110	0	1110	0.0	857.5	0	857.5	711.2	908.0	3419.2	3052.5	3823.2	331623.4	276984.8	352177.4	829.2	692.5	881.3	0.0	0.0	0.0	276984.8	352177.4	331623.4
1.0	1110	0	1110	0.0	681.0	50	681.0	581.2	777.2	2631.3	2197.8	3078.2	249544.5	206941.0	293327.8	624.5	518.0	733.4	0.0	0.0	0.0	206941.0	293327.8	249544.5
1.0	1110	0	1110	0.0	632.0	100	632.0	556.0	710.0	1626.5	1259.0	2011.1	180145.2	145663.3	219220.7	450.6	364.3	548.1	0.0	0.0	0.0	145663.3	219220.7	180145.2
1.0	1110	0	1110	0.0	635.0	150	635.0	553.5	732.8	1125.2	832.7	1442.2	135638.0	101105.5	171447.8	339.6	253.3	429.3	0.0	0.0	0.0	101105.5	171447.8	135638.0
1.0	1110	0	1110	0.0	678.0	200	678.0	595.5	764.0	825.7	572.5	1139.2	118897.3	92111.0	153137.6	297.6	230.5	383.0	0.0	0.0	0.0	92111.0	153137.6	118897.3
1.0	1110	0	1110	0.0	729.5	250	729.5	625.2	802.0	707.7	489.1	1006.9	111638.8	87395.6	134125.0	279.1	218.6	336.3	0.0	0.0	0.0	87395.6	134125.0	111638.8
1.0	1110	0	1110	0.0	761.0	300	761.0	671.0	830.8	550.9	397.2	806.4	110817.6	83600.0	136530.3	277.3	209.0	341.6	0.0	0.0	0.0	83600.0	136530.3	110817.6
1.0	1110	0	1110	0.0	790.0	350	790.0	676.5	878.0	552.4	371.3	792.8	110800.3	86694.0	135375.4	277.0	217.2	339.3	0.0	0.0	0.0	86694.0	135375.4	110800.3
1.0	1110	0	1110	0.0	867.5	400	867.5	740.0	911.8	485.8	294.4	705.3	115468.2	86872.4	145389.6	288.9	217.2	363.5	0.0	0.0	0.0	86872.4	145389.6	115468.2
1.0	1110	0	1110	0.0	876.0	450	876.0	751.0	921.0	436.0	268.8	695.7	113729.1	88649.0	140372.2	285.1	221.8	351.6	0.0	0.0	0.0	88649.0	140372.2	113729.1
1.0	1110	0	1110	0.0	903.5	500	903.5	774.0	942.0	380.7	237.8	629.5	107601.2	82352.1	131985.6	269.3	207.4	330.1	0.0	0.0	0.0	82352.1	131985.6	107601.2
1.0	1110	0	1110	0.0	922.0	550	922.0	789.8	957.0	375.9	228.1	613.6	110217.9	92535.1	137170.6	276.0	231.3	343.7	0.0	0.0	0.0	92535.1	137170.6	110217.9
1.0	1110	0	1110	0.0	934.5	600	934.5	812.2	970.0	309.7	213.3	575.3	107961.5	85165.7	138122.9	269.9	212.9	345.9	0.0	0.0	0.0	85165.7	138122.9	107961.5
1.0	1110	0	1110	0.0	936.0	650	936.0	796.2	979.0	321.8	194.6	591.0	103934.6	80483.5	135208.6	259.8	201.3	339.6	0.0	0.0	0.0	80483.5	135208.6	103934.6
1.0	1110	0	1110	0.0	960.5	700	960.5	831.5	995.8	313.5	211.7	527.6	108096.4	87169.0	138034.8	270.5	217.9	345.1	0.0	0.0	0.0	87169.0	138034.8	108096.4
1.0	1110	0	1110	0.0	984.0	750	984.0	871.2	1004.0	325.2	186.8	519.4	108285.4	84937.8	134931.1	271.2	212.3	337.3	0.0	0.0	0.0	84937.8	134931.1	108285.4
1.0	1110	0	1110	0.0	984.0	800	984.0	880.5	1018.0	308.6	180.8	554.0	112644.9	84973.0	134737.4	281.6	212.4	336.8	0.0	0.0	0.0	84973.0	134737.4	112644.9
1.0	1110	0	1110	0.0	997.0	850	997.0	896.0	1023.8	274.4	174.5	470.3	105860.4	86011.0	138172.9	264.7	215.5	345.4	0.0	0.0	0.0	86011.0	138172.9	105860.4
1.0	1110	0	1110	0.0	1004.0	900	1004.0	922.2	1028.8	265.4	165.5	464.2	108635.4	84965.4	139956.2	271.6	212.4	349.9	0.0	0.0	0.0	84965.4	139956.2	108635.4
1.0	1110	0	1110	0.0	1014.0	950	1014.0	916.5	1036.0	272.2	184.0	486.7	117423.5	87718.8	148437.6	293.6	220.0	371.1	0.0	0.0	0.0	87718.8	148437.6	117423.5
1.0	1110	0	1110	0.0	1022.5	1000	1022.5	951.5	1042.8	249.0	162.8	428.3	105680.8	83307.7	136324.9	264.2	208.4	341.3	0.0	0.0	0.0	83307.7	136324.9	105680.8
1.0	1110	0	1110	0.0	1034.0	1050	1034.0	958.2	1053.0	240.4	150.1	424.7	108318.9	82225.1	140952.8	270.8	205.6	352.4	0.0	0.0	0.0	82225.1	140952.8	108318.9
1.0	1110	0	1110	0.0	1036.5	1100	1036.5	985.0	1056.0	218.5	133.9	392.0	108229.3	82476.3	134465.1	270.6	206.2	336.9	0.0	0.0	0.0	82476.3	134465.1	108229.3
1.0	1110	0	1110	0.0	1042.0	1150	1042.0	987.2	1060.8	225.2	156.9	423.9	105286.7	84658.0	130458.9	263.2	211.6	326.3	0.0	0.0	0.0	84658.0	130458.9	105286.7
1.0	1110	0	1110	0.0	1047.0	1200	1047.0	1004.0	1067.0	228.5	142.4	372.3	109077.9	78872.9	140860.3	272.7	197.2	352.2	0.0	0.0	0.0	78872.9	140860.3	109077.9
